CONTROL,OWNHERE,JWNHER
'488686340147','-6','-9'
'488687750149','2','-9'
'488712850142','-6','-9'
'488714470144','-6','-9'
'488714990146','1','-9'
'488716170147','1','-9'
'488716330147','2','-9'
'488716580147','2','2'
'488719780141','-6','-9'
'488721330142','-6','-9'
'488721580142','1','-9'
'488746050142','2','-9'
'488752910143','2','-9'
'488753740149','2','-9'
'488753900149','-6','-9'
'488755770143','-6','-9'
'488763590143','2','-9'
'488767580149','1','-9'
'488767730140','2','-9'
'488773900142','1','-9'
'488778580142','-6','-9'
'488783120146','1','-9'
'488804580140','1','-9'
'488805550146','2','-9'
'488809910146','-6','-9'
'488813320145','2','-9'
'488813570145','-6','-9'
'488822000141','1','-9'
'488826740148','1','-9'
'488826900148','1','2'
'488827730146','2','-9'
'488838550148','2','-9'
'488841410149','-6','-9'
'488841820149','-6','-9'
'488846770144','2','-9'
'488848380149','2','-9'
'488848940140','-6','-9'
'488853130149','1','-9'
'488853540149','-6','-9'
'488854590145','-6','-9'
'488863410144','1','-9'
'488863820144','-6','-9'
'488871160143','-6','-9'
'488871570143','-6','-9'
'488874370142','-6','-9'
'488874520142','2','-9'
'488879540148','-6','-9'
'488880710144','2','-9'
'488882140143','-6','-9'
'488882300143','2','-9'
'488882550143','1','-9'
'488883570141','2','-9'
'488889330148','-6','-9'
'488901710149','2','-9'
'488901970149','2','-9'
'488907420144','-6','-9'
'488909700147','2','-9'
'488914110142','-6','-9'
'488914370142','-6','-9'
'488922790149','1','-9'
'488922950149','2','-9'
'488933680143','-6','-9'
'488938770143','2','-9'
'488941540143','-6','-9'
'488946310142','2','-9'
'488948350145','2','2'
'488948500145','2','-9'
'488951790146','-6','-9'
'488952720144','-6','-9'
'488961190149','2','-9'
'488961350149','-6','-9'
'488962150148','2','-9'
'488963310140','2','-9'
'488976060247','2','-9'
'488987920148','2','-9'
'488987920445','2','-9'
'488989500142','1','-9'
'488994730148','2','-9'
'489002970141','-6','-9'
'489003790149','2','-9'
'489008180147','-6','-9'
'489008340147','-6','-9'
'489009110145','2','-9'
'489009520145','-6','-9'
'489019190147','-6','-9'
'489019350147','2','-9'
'489021720141','-6','-9'
'489022930443','1','-9'
'489031110144','2','-9'
'489033100149','1','-9'
'489033360149','2','-9'
'489042190149','1','-9'
'489047010140','2','-9'
'489048970140','-6','-9'
'489049530146','-6','-9'
'489065580140','-6','-9'
'489072960149','-6','-9'
'489074030149','-6','-9'
'489074140147','2','-9'
'489078580148','2','-9'
'489082750148','-6','-9'
'489094130140','2','-9'
'489094390140','2','-9'
'489100500140','2','-9'
'489102120140','1','-9'
'489102500141','-6','-9'
'489103530149','-6','-9'
'489105750143','1','-9'
'489115820145','-6','-9'
'489118160143','-6','-9'
'489120540143','2','-9'
'489124360149','2','-9'
'489124510149','2','-9'
'489127140146','-6','-9'
'489129910140','-6','-9'
'489134320145','-6','-9'
'489135770142','-6','-9'
'489141360145','-6','-9'
'489141980149','-6','-9'
'489144300146','1','-9'
'489144750145','-6','-9'
'489147190144','2','-9'
'489147910145','2','-9'
'489150530145','2','-9'
'489152990244','-6','-9'
'489153710144','-6','-9'
'489157300147','-6','-9'
'489158310143','1','-9'
'489161560147','2','-9'
'489162330144','2','-9'
'489164550142','2','-9'
'489167910143','-6','-9'
'489168330143','-6','-9'
'489168990148','-6','-9'
'489169530149','-6','-9'
'489169780140','-6','-9'
'489170740146','-6','-9'
'489173960148','-6','-9'
'489174073054','1','-9'
'489176700143','1','-9'
'489177350147','2','-9'
'489181550146','-6','-9'
'489181643055','-6','-9'
'489188510248','1','-9'
'489195320146','1','-9'
'489196820141','-6','-9'
'489201770145','-6','-9'
'489202520149','2','-9'
'489202690144','-6','-9'
'489206980147','-6','-9'
'489216090149','1','-9'
'489219770147','2','-9'
'489223570144','2','-9'
'489226100147','1','-9'
'489226510147','1','-9'
'489229100149','-6','-9'
'489229190142','-6','-9'
'489229360149','-6','-9'
'489233770140','-6','-9'
'489233930140','-6','-9'
'489236170145','2','-9'
'489236700144','1','-9'
'489239300343','1','-9'
'489239470443','1','-9'
'489239880146','1','-9'
'489245790141','2','-9'
'489247120146','2','-9'
'489257950143','1','-9'
'489258683057','2','-9'
'489261120141','1','-9'
'489263740145','1','-9'
'489265930142','-6','-9'
'489272880445','1','-9'
'489273590246','1','-9'
'489276980146','2','-9'
'489283220141','2','-9'
'489283630141','1','-9'
'489287890245','-6','-9'
'489291930146','-6','-9'
'489292160148','2','-9'
'489292320148','-6','-9'
'489293980146','-6','-9'
'489294250143','2','-9'
'489294660143','-6','-9'
'489295110146','1','-9'
'489297380143','2','-9'
'489302540146','-6','-9'
'489306390146','-6','-9'
'489311030143','2','-9'
'489315170140','-6','-9'
'489319750147','2','-9'
'489319910147','-6','-9'
'489325290148','2','-9'
'489333160247','2','-9'
'489334580247','2','-9'
'489335900148','-6','-9'
'489337730148','2','-9'
'489339330147','2','-9'
'489339690246','1','-9'
'489346700141','2','-9'
'489355350144','2','-9'
'489355500144','1','-9'
'489356360145','-6','-9'
'489356510145','-6','-9'
'489372010146','2','-9'
'489374160148','2','-9'
'489376230148','2','-9'
'489379380144','2','-9'
'489383620143','2','-9'
'489387720144','-6','-9'
'489396930147','-6','-9'
'489409510149','-6','-9'
'489411360144','1','-9'
'489412350247','-6','-9'
'489416510141','2','-9'
'489418990145','-6','-9'
'489439590141','2','-9'
'489447820145','-6','-9'
'489452120140','2','-9'
'489452570147','-6','-9'
'489454350142','2','-9'
'489458910144','2','-9'
'489465140144','2','-9'
'489465300144','2','-9'
'489465550144','-6','-9'
'489468140140','-6','-9'
'489472360141','2','-9'
'489472380148','-6','-9'
'489474140149','1','-9'
'489477960149','-6','-9'
'489482960144','1','-9'
'489489300143','1','-9'
'489491530346','-6','-9'
'489493580147','-6','-9'
'489494930144','2','-9'
'489497980141','-6','-9'
'489499710148','-6','-9'
'489500020148','1','-9'
'489502930147','-6','-9'
'489502930243','2','-9'
'489506180149','1','-9'
'489506590149','2','-9'
'489508130143','2','-9'
'489509350146','-6','-9'
'489513380143','2','-9'
'489513530143','-6','-9'
'489515520145','2','-9'
'489521150140','2','-9'
'489521310140','2','-9'
'489524110147','-6','-9'
'489524370147','2','-9'
'489525880146','1','2'
'489527130147','1','-9'
'489527540147','-6','-9'
'489529740145','-6','-9'
'489536540149','2','-9'
'489536620149','2','-9'
'489541930142','2','-9'
'489548590145','-6','-9'
'489553330146','1','-9'
'489553580146','-6','-9'
'489555920140','-6','-9'
'489557140141','1','-9'
'489559720148','1','-9'
'489560430245','1','-9'
'489563780141','-6','-9'
'489566380143','2','-9'
'489570790146','2','-9'
'489579633052','-6','-9'
'489586020147','-6','-9'
'489591780147','-6','-9'
'489597300143','-6','-9'
'489598320241','-6','-9'
'489599970144','-6','-9'
'489600640146','1','-9'
'489602130141','1','-9'
'489602610146','1','2'
'489603910242','1','-9'
'489606190148','-6','-9'
'489610990145','-6','-9'
'489613920147','2','-9'
'489615180144','-6','-9'
'489615340144','-6','-9'
'489619480140','-6','-9'
'489619890140','-6','-9'
'489622820143','-6','-9'
'489625970148','-6','-9'
'489629350142','2','-9'
'489629500142','1','-9'
'489633320143','-6','-9'
'489635970147','-6','-9'
'489646780143','2','-9'
'489650260144','2','-9'
'489650570143','-6','-9'
'489651580142','1','-9'
'489653770142','1','-9'
'489654140148','-6','-9'
'489654150143','2','-9'
'489654300148','-6','-9'
'489657700149','-6','-9'
'489661360147','1','-9'
'489661930149','-6','-9'
'489664930143','-6','-9'
'489673720148','-6','-9'
'489676530140','-6','-9'
'489679180142','-6','-9'
'489684340148','2','-9'
'489685760148','2','-9'
'489686390149','1','-9'
'489686540149','2','-9'
'489687930146','1','-9'
'489693140145','1','-9'
'489693470542','2','-9'
'489693630145','2','-9'
'489705760145','2','-9'
'489714800141','-6','-9'
'489724140140','2','-9'
'489731930148','-6','-9'
'489733980149','-6','-9'
'489740920143','2','-9'
'489750260141','-6','-9'
'489751980142','-6','-9'
'489752560147','1','-9'
'489759720147','2','-9'
'489767500146','1','-9'
'489774910148','2','-9'
'489777910142','-6','-9'
'489782540140','2','2'
'489782540249','2','-9'
'489783140143','1','2'
'489790990144','1','-9'
'489793370146','-6','-9'
'489793530148','-6','-9'
'489793780147','2','-9'
'489795110141','2','-9'
'489795520141','2','-9'
'489800110146','2','-9'
'489800370146','1','-9'
'489800520146','1','-9'
'489809770143','2','-9'
'489810970142','1','-9'
'489812330245','2','-9'
'489812730146','2','-9'
'489813520149','-6','-9'
'489813590142','2','-9'
'489817530148','-6','-9'
'489821760142','-6','-9'
'489822160148','1','-9'
'489822320148','-6','-9'
'489822350347','2','2'
'489824880346','1','-9'
'489825320148','-6','-9'
'489828790147','1','-9'
'489828950147','-6','-9'
'489832560146','-6','-9'
'489836900141','1','-9'
'489838320145','-6','-9'
'489839560143','-6','-9'
'489848550146','2','-9'
'489849320140','2','-9'
'489849320249','2','-9'
'489850500140','-6','-9'
'489855160149','2','-9'
'489855320149','1','-9'
'489856700148','-6','-9'
'489860780147','-6','-9'
'489864780142','-6','-9'
'489866350142','2','-9'
'489871360145','-6','-9'
'489874530247','-6','-9'
'489878150140','-6','-9'
'489878310140','1','-9'
'489879140143','2','-9'
'489881340147','1','-9'
'489892770148','2','2'
'489892930148','2','-9'
'489897110240','2','-9'
'489898320147','-6','-9'
'489904500144','1','-9'
'489909140143','2','-9'
'489910790140','-6','-9'
'489912700141','-6','-9'
'489921560140','2','2'
'489922190141','-6','-9'
'489922350141','-6','-9'
'489923740149','-6','-9'
'489924390149','-6','-9'
'489928910145','-6','-9'
'489930160140','-6','-9'
'489930570249','1','-9'
'489932300148','1','-9'
'489933290140','2','-9'
'489933950148','-6','-9'
'489934960143','-6','-9'
'489937690147','1','-9'
'489939260142','-6','-9'
'489941150140','-6','-9'
'489944520248','2','-9'
'489948110142','2','-9'
'489948710144','-6','-9'
'489948970144','-6','-9'
'489950570149','2','-9'
'489950980140','2','-9'
'489955980245','2','-9'
'489958320147','-6','-9'
'489960730141','-6','-9'
'489962580145','-6','-9'
'489969220147','2','-9'
'489969630147','-6','-9'
'489969880247','1','-9'
'489969880544','1','-9'
'489976710340','1','-9'
'489979110145','2','-9'
'489979520145','-6','-9'
'489979930245','1','-9'
'489980900149','-6','-9'
'489985070144','2','-9'
'489985300541','1','-9'
'489985470344','2','-9'
'489985470641','2','-9'
'489985630244','2','-9'
'489987940145','2','-9'
'489994750145','2','-9'
'489996710147','-6','-9'
'495550050242','1','-9'
'495583050143','1','-9'
'499003950147','-6','-9'
'499010960243','-6','-9'
'499014960345','-6','-9'
'499017820240','2','-9'
'499017820349','2','-9'
'499017828086','2','-9'
'499017900349','-6','-9'
'499017930241','-6','-9'
'499023800346','-6','-9'
'499024770544','2','-9'
'499024850247','-6','-9'
'499026900343','1','-9'
'499027980441','-6','-9'
'499027988287','-6','-9'
'499028860343','-6','-9'
'499031750346','-6','-9'
'499036900445','-6','-9'
'499042920543','-6','-9'
'499042928280','-6','-9'
'499042928389','-6','-9'
'499042928686','-6','-9'
'499043790144','-6','-9'
'499043790441','-6','-9'
'499043950144','2','-9'
'499043950441','2','-9'
'499047910446','-6','-9'
'499048910142','-6','-9'
'499052900147','-6','-9'
'499065900346','-6','-9'
'499072970443','-6','-9'
'499073920449','-6','-9'
'499075920443','-6','-9'
'499078910449','2','-9'
'499089870444','-6','-9'
'499093900343','-6','-9'
'499096850446','1','-9'
'499099920444','2','-9'
'499106839189','-6','-9'
'499109750445','-6','-9'
'499122870142','2','-9'
'499132890247','-6','-9'
'499135940248','-6','-9'
'499137670342','-6','-9'
'499141730146','-6','-9'
'499141990443','2','-9'
'499147920142','-6','-9'
'499149920145','-6','-9'
'499151970245','-6','-9'
'499156970341','-6','-9'
'499158830244','2','-9'
'499158830947','1','-9'
'499158831044','2','-9'
'499170780341','-6','-9'
'499173920346','-6','-9'
'499177990146','2','-9'
'499177990443','2','-9'
'499178800444','-6','-9'
'499192800346','-6','-9'
'499192808083','2','-9'
'499192808380','2','-9'
'499192808489','2','-9'
'499192808786','2','-9'
'499192809180','2','-9'
'499192809289','2','-9'
'499193998486','-6','-9'
'499195960145','-6','-9'
'499197948188','-6','-9'
'499207800240','2','-9'
'499207800349','-6','-9'
'499211908089','-6','-9'
'499211908386','2','-9'
'499211908683','2','-9'
'499220810341','-6','-9'
'499220990341','-6','-9'
'499230990448','2','-9'
'499234870142','2','-9'
'499236820242','-6','-9'
'499238910143','1','-9'
'499239990142','-6','-9'
'499246960245','-6','-9'
'499247950540','2','-9'
'499248830445','-6','-9'
'499252820342','-6','-9'
'499259620349','-6','-9'
'499265940248','-6','-9'
'499265960446','-6','-9'
'499276660340','-6','-9'
'499276660449','-6','-9'
'499277730345','1','-9'
'499279948081','-6','-9'
'499281840240','-6','-9'
'499281840349','1','-9'
'499284800343','-6','-9'
'499284850344','-6','-9'
'499285820249','2','-9'
'499286800540','2','-9'
'499286800649','-6','-9'
'499287800242','-6','-9'
'499288920343','-6','-9'
'499288928189','-6','-9'
'499289830148','2','-9'
'499289830445','2','-9'
'499291940440','-6','-9'
'499292990245','2','-9'
'499293930342','1','-9'
'499297910148','-6','-9'
'499299870340','2','-9'
'499303980243','-6','-9'
'499304830247','-6','-9'
'499306880243','-6','-9'
'499311930449','-6','-9'
'499313930343','-6','-9'
'499320810449','-6','-9'
'499320870442','-6','-9'
'499320930144','2','-9'
'499320930441','-6','-9'
'499325880447','2','-9'
'499325888184','2','-9'
'499325960447','-6','-9'
'499326790443','-6','-9'
'499326820344','-6','-9'
'499326870146','-6','-9'
'499327880444','-6','-9'
'499327960147','-6','-9'
'499333990344','2','-9'
'499334950240','2','-9'
'499334950349','1','-9'
'499335830848','2','-9'
'499335980141','2','-9'
'499337820442','-6','-9'
'499341990346','2','-9'
'499343838083','-6','-9'
'499344820242','-6','-9'
'499346658488','-6','-9'
'499346728588','2','-9'
'499346808182','2','2'
'499346808588','2','-9'
'499346808885','2','-9'
'499346809388','2','-9'
'499346980445','2','-9'
'499348990148','2','-9'
'499348990445','2','-9'
'499351808185','2','-9'
'499359820143','1','-9'
'499359820440','1','-9'
'499359900549','2','-9'
'499362610345','-6','-9'
'499362940148','-6','-9'
'499363840447','-6','-9'
'499365870342','-6','-9'
'499369990247','2','-9'
'499373970445','-6','-9'
'499374990245','2','-9'
'499376980245','2','-9'
'499380810243','-6','-9'
'499380990243','-6','-9'
'499383840444','-6','-9'
'499384850246','-6','-9'
'499390770148','2','-9'
'499390850445','-6','-9'
'499390880243','-6','-9'
'499403890148','-6','-9'
'499403970148','-6','-9'
'499407888088','-6','-9'
'499408808281','2','-9'
'499408808687','2','-9'
'499408808984','2','-9'
'499408809081','2','-9'
'499408809487','2','-9'
'499413830248','2','-9'
'499413910248','-6','-9'
'499414650145','-6','-9'
'499423980344','-6','-9'
'499424400148','1','-9'
'499424400445','1','-9'
'499424730445','-6','-9'
'499425868084','-6','-9'
'499426820447','-6','-9'
'499429880342','-6','-9'
'499431400346','2','-9'
'499433840149','-6','-9'
'499433840446','-6','-9'
'499434990242','-6','-9'
'499435870241','2','-9'
'499440820245','-6','-9'
'499445810444','-6','-9'
'499450760448','2','-9'
'499451990344','2','-9'
'499453930340','-6','-9'
'499456880441','-6','-9'
'499458760141','2','-9'
'499473910140','-6','-9'
'499473910249','-6','-9'
'499474970246','-6','-9'
'499474970543','-6','-9'
'499476820448','2','-9'
'499476828185','2','-9'
'499480960244','2','2'
'499491880147','1','-9'
'499491960147','1','-9'
'499492690142','-6','-9'
'499494840143','-6','-9'
'499494848286','2','-9'
'499499980145','2','-9'
'499504980147','-6','-9'
'499504980444','-6','-9'
'499510930147','-6','-9'
'499511950348','-6','-9'
