Date,U.S. No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),East Coast (PADD 1) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),New England (PADD 1A) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Connecticut No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Maine No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Massachusetts No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),New Hampshire No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Rhode Island No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Vermont No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Central Atlantic (PADD 1B) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Delaware No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),District of Columbia No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Maryland No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),New Jersey No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),New York No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Pennsylvania No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Lower Atlantic (PADD 1C) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Florida No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Georgia No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),North Carolina No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),South Carolina No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Virginia No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),West Virginia No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Midwest (PADD 2) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Illinois No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Indiana No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Iowa No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Kansas No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Kentucky No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Michigan No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Minnesota No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Missouri No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Nebraska No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),North Dakota No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Ohio No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Oklahoma No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),South Dakota No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Tennessee No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Wisconsin No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Gulf Coast (PADD 3) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Alabama No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Arkansas No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Louisiana No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Mississippi No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),New Mexico No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Texas No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Rocky Mountain (PADD 4) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Colorado No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Idaho No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Montana No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Utah No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Wyoming No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),West Coast (PADD 5) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Alaska No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Arizona No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),California No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Hawaii No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Nevada No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Oregon No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Washington No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day)
Aug-2013,3336.7,3195.5,1311.7,298.6,293.4,345.2,139.9,103.8,130.8,1753,,,90.6,156.6,859.5,624.9,130.8,,,,,107.1,2.2,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,57.7,,,,,,
Sep-2013,4615.7,4474.1,2007.2,404.1,473.3,527.9,246.8,180.6,174.5,2380.2,,,124.5,231.8,1089.8,885.6,86.6,,,,,63.1,2.2,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7,,,,,,,
Oct-2013,6926.8,6777.1,3051.1,762.6,594.8,896.6,376.9,215.6,204.6,3675.8,,,262.1,296.6,1576.5,1481.5,50.1,,,,,20.6,4.5,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,
Nov-2013,11011.3,10490.4,5028.3,1208.3,1058,1497.7,594.9,383.6,285.8,5389.9,,,394.5,580.7,2321.8,1991.2,72.2,,,,,50.3,8.1,64,,,,,,,,,,,,,,,,356.5,,,,,,178.6,,,,,,,,62.6,,,,,,
Dec-2013,15951.1,15332.4,8026.2,1899.1,1639.9,2514.6,989.5,537.9,445.1,7220.6,160.1,,466,874.1,3073,2636.1,85.6,,,,,63.9,9.8,42.3,,,,,,,,,,,,,,,,483.8,,,223.5,,,,,,,,,,89.5,89.1,,,,,,
Jan-2014,20297.4,20005.8,9555.4,2310.1,1637.6,2979.5,1151.8,968.7,507.6,10286.8,,,913.5,1236.5,4278.2,3625.5,163.5,,,,,119.6,16,38.2,,,,,,,,,,,,,,,,169.4,,,,,,,,,,,,,,80.9,,,,,,
Feb-2014,18417.1,18112.8,8708.2,2224,1470.6,2590.3,1111.8,837.7,473.9,9136,,,810.5,1152.5,3891.1,3021.6,268.5,,,,,231.2,,28,,,,,,,,,,,,,,,,187.5,,,112.5,,,,,,,,,,,85.6,,,,,,
Mar-2014,14880.7,14567.4,7225.9,1769.6,1310.3,2168.9,872.5,682.5,422.2,7247.4,,,573.3,875.7,3024,2605.4,94.1,,,,,75,,27.3,,,,,,,,,,,,,,,,216.2,,,,,,114.6,,,,,,,,68,,,,,,
Apr-2014,7319.7,7163.7,3708.1,922.6,683.7,1028,453.8,413.9,206,3435.4,,,245.2,340.9,1561.8,1233.9,20.2,,,,,,3.2,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,,,,,,,
May-2014,3891.2,3720.2,1833.4,394.5,391.8,515.5,219,195.5,117.1,1864.4,,,91.3,149.1,835.7,558,22.4,,,,,17.1,,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6,,,,,,,
Jun-2014,2940.9,2816.5,1363.7,290.1,276.3,418.3,153.7,138.5,86.8,1407.5,,,92.5,207.5,614.5,467.2,45.3,,,,,40.2,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,38.8,,,,,,,
Jul-2014,3128.7,2736.8,1168.2,222.8,221.3,357.6,158.9,124.3,83.3,1554.2,19.1,,,138.2,627.5,699.6,14.4,,,,,,1.7,16.3,,,,,,,,,,,,,,,,332.3,,,,,,,,,,,,,,,,,,,,
Aug-2014,3494.3,2958.6,1293.5,334.9,243.3,335.2,172.5,75.1,132.5,1650.9,,,101.6,146.5,669.5,716.5,14.2,,,,,6.8,,,,,,,,,,,,,,,,,,456.1,,,,,,,1.5,,,,,,,,,,,,,
Sep-2014,5386.1,4739.3,2344.8,425.9,542.4,757.5,310.6,127.8,180.7,2343.9,,,132.1,314.2,864.5,976.3,50.6,,,,,44.7,,,,,,,,,,,,,,,,,,142,,,,,,,,,,,,,,,,,,,,
Oct-2014,7071.2,6341.5,2714.8,624.6,533.9,778.1,370,215.9,192.2,3570.6,,,239.2,554.2,1388.5,1344.2,56.1,,,,,44.2,,,,,,,,,,,,,,,,,,171.1,,,101.6,,,,3.2,,,,,,,,,,,,,
Nov-2014,10504.6,9718.3,4385.2,1059,840.5,1273.2,597.9,360.2,254.4,5277.7,,,475.2,896.5,2160.7,1667.3,55.4,,,,,31.3,,473.6,,,,,,,,,,,,,,,,232.7,,,,,,,,,,,,,,,,,,,,
Dec-2014,14691.5,13960.7,6554.1,1726.6,1238.9,1821.1,885.2,506.4,376,7248.3,,,526.3,1034.7,2931.9,2612,158.4,,,,,94.6,,,,,,,,,,,,,,,,,,169.6,,,101.6,,,,,,,,,,,,,,,,,
Jan-2015,18551,17847.4,8923.3,2241.1,1623.6,2635.1,1184.3,749.9,489.3,8813,,,626,1354.6,4086.3,2547.5,111,,,,,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-2015,22054.8,21230.4,10698.9,2618.1,1962.5,3153.3,1429,942.6,593.4,10285.7,,,762.2,1627.7,4940.5,2759.3,245.9,,,,,217.2,,,,,,,,,,,,,,,,,5.3,290.2,,,,,,176.9,,,,,,,,,,,,,,
Mar-2015,13714.2,13007.2,6946.6,1730.5,1271.2,2118.3,857.6,569.9,399.1,5853.4,,,599.6,913.7,2772.2,1411.8,207.2,,,,,184.4,,,,,,,,,,,,,,,,,,179.7,,,101.6,,,,2.5,,,,,,,,,,,,,
Apr-2015,7635.8,7005.6,3931.8,944.4,752,1138.3,493.9,366.3,236.9,3050.7,131.4,,177.1,395,1563.2,781.4,23.1,,,,,12.2,,,,,,,,,,,,,,,,,,106.1,,,,,,,,,,,,,57.8,,,,,,,
May-2015,4159.7,3242.8,1527.8,351.3,335.7,389.9,196.2,154.8,99.8,1671.8,25.5,,,460.3,672.8,424.2,43.2,,,,,38.7,,,,,,,,,,,,,,,,,,476.1,,,,,,372.7,2.1,,,,,,,,,,,,,
Jun-2015,2882.3,2530.7,1251,300.4,252,325.8,154.2,133.4,85.2,1234.6,26.4,,,211.2,592.9,325.5,45.1,,,,,39.8,,141.1,,,,,,,,,,,,,,,,177.3,,,,,,,,,,,,,,,,,,,,
Jul-2015,2766.7,2304.6,1031.5,240.7,229.5,252.2,119.6,121.1,68.4,1261.5,,,80.1,105.9,573.2,488.1,11.5,,,,,5.2,,57.4,,,,,,,,,,,,,,,,375.2,,,,135.5,,,,,,,,,,,,,,,,
Aug-2015,3250.8,3131.7,1294.1,333.9,271.7,311.2,139.5,142.8,95,1823,,,160,342.7,625.8,676.9,14.6,,,,,6.5,,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-2015,4719,4494.1,1888.1,427.1,407.5,490.7,242.7,196,124.1,2534.7,,,199.8,448.2,856.7,1005.5,71.3,,,,,61.4,,79.1,,,,,,,,,,,,,,,,106.8,,,,,,,,,,,,,,,,,,,,
Oct-2015,7709,7235.3,3115.9,780,615.1,801.6,414.4,298,206.7,4067.2,,,347.4,1161.6,1512.9,998.2,52.2,,,,,38.1,,80.2,,,,,,,,,,,1.3,,,,,326.4,,,,,,169.5,,,,,,,,,,,,,,
Nov-2015,8405.8,7991.1,3682.7,998.9,672.1,958.2,457.4,370.5,225.7,4250.2,,,300.8,1164.7,1749.9,970.2,58.2,,,,,41.9,,63.8,,,,,,,,,,,,,,,,246.8,,,,,,,,,,,,,,,,,,,,
Dec-2015,11095.9,10844.5,5361.2,1312.7,1095.6,1429.1,652.3,563.8,307.6,5421.7,,,344.7,1302.5,2453.8,1245.9,61.6,,,,,44.6,,80.5,,,,,,,,,,,1.3,,,,,68.5,,,,,,,,,,,,,,,,,,,,
Jan-2016,16382.2,15962.5,7661.4,1898.7,1378.2,2267.1,950.6,736.6,430.2,8122,,,509.4,2142.1,3472.3,1870,179.2,,,34.7,,133.1,11.3,83.3,,,,,,,,,,,3.7,,,,,271.3,,,,,,169.5,,,,,,,,,,,,,,
Feb-2016,16759.3,16105.6,7545.7,1939.2,1338.7,2184.4,914.5,747.6,421.3,8417,,,571.3,2093.3,3491.2,2172.1,142.9,,,26.1,,102.8,14,76.2,,,,,,,,,,,7.6,,,,,490.5,,,246.2,,,181.1,,,,,,,,,,,,,,
Mar-2016,10652.1,10503.3,5236.4,1193.5,1082.3,1380.5,628.2,620,331.9,5194.3,,,329.3,1354.8,2314,1157.6,72.6,,,,,57.7,,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-2016,7646.6,7437.5,3645.2,813.1,748.6,1007.5,472.3,,245.4,3768.6,,,214,728.5,1716.4,1074.8,23.7,,,,,10.8,,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-2016,4728.6,4567.1,2113.6,469.2,437.4,528.5,284.8,243,150.6,2438.1,,,163.2,803.4,972.4,474.2,15.4,,,,,10.1,,66.3,,,,,,,,,,,,,,,,68.8,,,,,,,,,,,,,,,,,,,,
Jun-2016,2791,2680.8,1128.5,277,235.5,264.2,139.1,125.8,86.9,1539.1,,,95.5,458.3,641.3,323.6,13.2,,,,,,2.5,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-2016,2201.5,1952.8,796.8,195.5,155.5,206.9,92.3,80.8,65.8,1147.2,,,66.4,277.3,523.2,267.7,8.7,,,,,,,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-2016,2980.3,2613.6,1042.7,258.6,202.4,253.9,122.5,119.8,85.5,1522.3,,,91.7,325.8,674.1,414,48.6,,,,,26.2,2.5,61.6,,,,,,,,,,,,,,,,253.6,,,,,,,,,,,,,,,,,,,,
Sep-2016,4189.4,3901.2,1629.3,368.8,369.2,415.3,189.7,163.4,122.9,2240.8,,,149.6,697.5,805.2,570.8,31,,,,,21.4,,44.6,,,,,,,,,,,,,,,,200.3,,,,,,160.8,,,,,,,,,,,,,,
Oct-2016,6544.8,5997.1,2641.2,604.3,559.4,713.2,335.7,252.5,176.2,3332.3,,,226.9,705.1,1221.3,1112.4,23.6,,,,,12.6,,61.3,,,,,,,,,,,,,,,,374.8,,,,,,,,,,,,,,,,,,,,
Nov-2016,8945.2,8494.6,4265.8,1088,739.5,1213.5,522.3,446,256.5,4177.1,,,239.8,1122.2,1712,1041.4,51.7,,,,,20.4,9.9,58.8,,,,,,,,,,,,,,,,311.7,,,,,,,,,,,,,,,,,,,,
Dec-2016,14894,14459.7,7342.3,1837.9,1377.5,2066.6,990.2,686.2,384,6998.9,,,416.8,1861.1,2913.7,1711.6,118.5,,,,,80.7,11.3,58.5,,,,,,,,,,,,,,,,274,,,,,,,,,,,,,,,,,,,,
Jan-2017,15667.4,14767.4,7004.1,1729.6,1296.3,2063.2,893.3,636.3,385.5,7535.4,,,494.2,1861.1,2883.9,2171.5,227.9,,,,,163.2,20.7,55.8,,,,,,,,,,,,,,,,719.4,,,,,,575.7,,,,,,,,,,,,,,
Feb-2017,13931.2,13449.3,6895,1670.5,1386.4,1960,875.3,625.1,377.8,6469.3,,,392,1495.6,2805.8,1712.5,84.9,,,,,33.2,,33.6,,,,,,,,,,,,,,,,345.1,,,,,,,,,,,,,,,,,,,,
Mar-2017,13443.3,13102.6,6681.2,1580.6,1304.4,1960.4,837.9,605.5,392.5,6311.9,,,334.6,1455,2796.7,1670.1,109.6,,,,,58.6,,37.7,,,,,,,,,,,,,,,,176.5,,,,,,,,,,,,,,,,,,,,
Apr-2017,6823.4,6433.3,3145.8,702.2,619.2,935.4,413.7,286.5,188.9,3231.4,,,100.4,926.9,1329.7,759.5,56.1,,,,,9.3,,53.1,,,,,,,,,,,,,,,,290.3,,,,,,,,,,,,,,,,,,,,
May-2017,4742.3,4528.1,2064,358.6,449.8,704.1,256.8,,124.8,2416.2,,,63.8,630.9,1135.1,467.9,48,,,,,15.7,,58.5,,,,,,,,,,,,,,,,114,,,,,,,,,,,,,,,,,,,,
Jun-2017,3538.5,3309.4,1461.4,304,293.7,445.5,186.6,139.4,92.3,1813.7,,,54.9,425.2,776.7,408,34.3,,,,,8.7,,40.4,,,,,,,,,,,,,,,,145.9,,,,,,140.2,,,,,,,,,,,,,,
Jul-2017,2736.8,2644.8,969,211.9,191,301.4,107.9,98.4,58.3,1648.2,,,80.7,560.4,549.8,348.7,27.6,,,,,5.5,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-2017,3525.4,3398.5,1290.8,276.4,283.3,344.4,162,141,83.9,2057.5,,,106.8,644.4,737.6,553.6,50.2,,,,,16,,33.7,,,,,,,,,,,,,,,,48.5,,,,,,,,,,,,,,,,,,,,
Sep-2017,3836,3744.2,1604,292.1,368.8,489.1,209.1,133.6,111.3,2088.9,,,60.5,576,832,608.8,51.3,,,,,16,6.7,43.2,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,
Oct-2017,4978,4760.3,2049.2,413.5,434,594.2,267.2,205.6,134.8,2643.5,,,121.4,652.5,1091.3,757.1,67.5,,,,,36.2,5.5,74.2,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,
Nov-2017,10581.2,10073.2,4697.5,1102.4,844.5,1436.4,564.5,482.6,267.1,5281.6,,,341.9,1061.1,2267.7,1327.4,94.1,,,,,46.9,13.8,162.8,,,,,,,13.1,,,,,,,,,259.8,,,,,,152.6,,,,,,,,,,,,,,
Dec-2017,16605.1,15698,7825.6,1711.6,1445.6,2366.1,970.2,896.9,435.3,7730.8,,,492.6,1385.9,3490.5,2016.3,141.6,,,,,82.7,17.6,93.5,,,,,,,,,,,,,,,,722.6,,,406.6,,,,,,,,,,,,,,,,,
Jan-2018,23835.5,22154.4,10118.1,2229.2,1777.5,3336.6,1198.9,1030,545.9,11599.2,,,827.8,2946.9,4849.3,2747,437.1,,,,,195.6,32.4,174.1,,,,,,73.6,,,,,,,,,,1392.7,,,797.9,,,420.9,,,,,,,,,,,,,,
Feb-2018,15791.4,14969.2,7142.5,1520.5,1298.2,2334.3,854.9,752.8,381.9,7680.2,,,535.6,1734.5,3380.8,1835.5,146.5,,,,,71.8,,95.9,,,,,,,,,,,,,,,,621.9,,,337.5,,,92.6,,,,,,,,,,,,,,
Mar-2018,12175.7,11580.5,5924.2,1347.3,1118.8,1682.8,763.5,677.3,334.5,5574,,,434.9,886.6,2596.4,1504.5,82.4,,,,,38.8,19.1,55,,,,,,,,,,,,,,,,480.9,,,,,,,,,,,,,,,,,,,,
Apr-2018,9225,9052.5,4156.3,920.4,760.3,1238.8,524.4,465.7,246.7,4825.2,,,219.5,1006.5,2252.7,1051.5,71,,,,,38.1,13.6,50,,,,,,,,,,,,,,,,81.2,,,,,,,,,,,,,,,,,,,,
May-2018,3918.3,3771.8,1708.2,380.3,375.7,433.5,231.8,195,91.9,2028.2,,,126.1,548,935.8,401.6,35.4,,,,,5.8,8.5,68.5,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-2018,2753.9,2601.6,1175.9,262.9,293.8,272,147.9,129.3,69.9,1399.8,,,96.8,385.2,586.1,277.7,25.9,,,,,6.3,8.5,41,,,,,,,3.1,,,,,,,,,45.4,,,,,,,,,,,,,,,,,,,,
Jul-2018,2415.4,2231.6,817.8,175.5,172.8,194.5,120.9,103,51.1,1369.3,,,53.2,381.5,563.5,356.2,44.5,,,,,16.8,10.8,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-2018,2854.5,2570.3,1032.3,250.6,222,258.2,119.8,120.8,60.8,1507.6,7.9,,,299.1,616.6,473,30.4,,,,,6.5,7.7,36.1,,,,,,,,,,,,,,,,208.6,,,,,,,,,,,,,,,,,,,,
Sep-2018,4140,3806,1700.1,354.4,406.3,432.3,194.2,196,116.9,1962,,,131.1,447.6,836.2,538.1,143.8,,,,,95.3,20.6,35.3,,,,,,,7.6,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,
Oct-2018,7467.8,7000.7,3125.2,605.1,655.9,970.1,413.9,255.9,224.3,3651.9,,,235.5,959.5,1431.5,1001.8,223.6,,,,,148.5,36.9,50.5,,,,,,,,,,,,,,,,362.8,,,,,,191.2,,,,,,,,,,,,,,
Nov-2018,11780,11252.7,5126.8,1124.1,917.4,1561.5,635.4,539.7,348.7,5900.1,,,438.2,1451.9,2557.2,1413.3,225.8,,,,,130.9,38.1,64.8,,,,,,,,,,,,,,,,390,,,,,,203.1,,,,,,,,,,,,,,
Dec-2018,14485.3,13830.9,6656.5,1400.6,1324.9,2022.2,838.8,629.7,440.4,6925.5,,,550.8,1655.8,3093.5,1573.5,248.9,,,,,198.5,34.3,50.2,,,,,,,,,,,,,,,,493,,,135.5,,,357,,,,,,,,,,,,,,
Jan-2019,17778,17425.5,7945.7,1778.6,1445.5,2421.9,968.1,795.8,535.9,9284.6,,,666.2,2560.6,3861.5,2119.2,195.1,,,,,123.1,44.9,24.2,,,,,,,,,,,,,,,,217.3,,,,,,,,,,,,,,,,,,,,
Feb-2019,15995.9,15723.1,7320.1,1581.2,1533.4,2177.2,888.1,648.9,491.3,8244.1,,,648.8,2019.6,3568.9,1972.1,158.9,,,,,105.5,33.2,26.1,,,,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,,,
Mar-2019,12643.4,12059.4,5724.2,1237.1,1172.4,1681.9,747.2,495,390.6,6219.5,,,336.1,1748.4,2789.9,1317,115.6,,,,,62.5,,32.4,,,,,,,,,,,,,,,,496,,,,,,,,,,,,,,,,,,,,
Apr-2019,6680.5,5900.6,3116.6,568.1,687.8,891.2,419.4,317.5,232.5,2737,,,127.2,612.2,1509.2,463.5,47.1,,,,,19.8,12.6,17.4,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,,,,
May-2019,4533.8,3778.5,1969.1,378.8,453.8,527.5,286.3,182.7,140,1770.1,13.8,,,423.4,930.1,344.5,39.2,,,,,12.5,8.9,19.2,,,,,,,3,,,,,,,,,688.6,,,,,,,,,1,,,,,,,,,,,
Jun-2019,2882.9,2495.5,1122.9,211,293.2,274.8,144.9,103,96,1343.9,,,96.2,354.1,596.3,286,28.7,,,,,6.8,,,,,,,,,1.1,,,,,,,,,320.4,,,,,,,1.8,,,,,,,,,,,,,
Jul-2019,2460.8,2133.3,873.5,165.5,207.2,232.1,102.8,87.9,78,1216.4,,,44.5,249.7,651.6,261,43.3,,,,,9.8,,25.3,,,,,,,,,,,,,,,,264.3,,,,,,,,,0.3,,,,,,,,,,,
Aug-2019,2788,2398.1,1039.6,208.2,228.7,276.5,126.8,105.7,93.7,1307.4,,,60.6,201.2,666.8,370.9,51.2,,,,,10.5,,24.7,,,,,,,,,,,,,,,,324.4,,,,,,,,,,,,,,,,,,,,
Sep-2019,4507.2,4086,1844.3,379.4,486.7,457.7,232.1,148.6,139.8,2204.4,,,77.8,446.7,1018.3,648.6,37.4,,,,,12.1,13.4,27.3,,,,,,,3.5,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,
Oct-2019,6298.6,5719.9,2601.9,540.3,514.7,766.3,333.3,234.4,213,3041.6,,,179.3,640.9,1406.6,802.6,76.4,,,,,39.4,22.9,42.6,,,,,,,4.6,,,,,,,,,451.5,,,,,,413.8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
