control,ownhere,JWNHER
'185857560142','2','-9'
'185889960148','-6','-9'
'185926320145','-6','-9'
'185941030349','1','-9'
'185941840143','1','-9'
'185944700146','-6','-9'
'185944960146','2','-9'
'185954070140','2','-9'
'185963610149','-6','-9'
'185976510247','2','-9'
'185976920347','2','-9'
'186029450146','2','-9'
'186050100141','1','-9'
'186050360141','2','-9'
'186050510141','2','-9'
'186155280145','1','-9'
'186168700143','1','-9'
'186169750149','1','-9'
'186169910149','1','-9'
'186173980140','-6','-9'
'186192550142','1','2'
'186243850146','2','-9'
'186261750141','2','-9'
'186282110147','-6','-9'
'186282370147','1','-9'
'186282520147','-6','-9'
'186295900146','2','-9'
'186302920146','2','-9'
'186303740142','-6','-9'
'186358610347','2','-9'
'186358610644','2','-9'
'186379420144','2','-9'
'186379830144','2','-9'
'186391620142','2','-9'
'186401320141','-6','-9'
'186408600149','2','-9'
'186408850140','1','-9'
'186416730141','1','-9'
'186421120144','2','-9'
'186421530144','-6','-9'
'186433120145','2','-9'
'186433380145','2','-9'
'186468110149','2','-9'
'186468370149','2','-9'
'186504390149','-6','-9'
'186504950140','-6','-9'
'186532340141','1','-9'
'186548710145','-6','-9'
'186553700146','2','-9'
'186558700145','-6','-9'
'186589100145','-6','-9'
'186589360145','-6','-9'
'186591610145','1','-9'
'186593160142','1','-9'
'186597170144','-6','-9'
'186600780146','-6','-9'
'186638140144','-6','-9'
'186641050148','1','2'
'186641610248','2','-9'
'186641610545','2','-9'
'186649050144','2','-9'
'186671190148','2','-9'
'186671500148','2','-9'
'186674190144','2','-9'
'186674350144','1','2'
'186674500144','2','-9'
'186681340148','2','-9'
'186694370142','-6','-9'
'186694520142','-6','-9'
'186698500141','2','-9'
'186710350140','1','-9'
'186710500140','2','-9'
'186721160148','2','-9'
'186730150144','2','-9'
'186730310144','2','-9'
'186746370248','-6','-9'
'186749350140','1','-9'
'186749500140','1','-9'
'186763170149','1','-9'
'186763580149','-6','-9'
'186775110145','2','-9'
'186791460143','1','-9'
'186791870143','2','-9'
'186795370145','1','-9'
'186812550145','-6','-9'
'186839940143','1','-9'
'186846100145','1','-9'
'186846360145','2','-9'
'186850320149','-6','-9'
'186850720140','1','-9'
'186853940146','1','-9'
'186890130147','2','-9'
'186895750141','1','-9'
'186895910141','2','-9'
'186910760149','1','-9'
'186910920149','1','-9'
'186914360148','2','-9'
'186926320144','-6','-9'
'186926650144','-6','-9'
'186932770148','-6','-9'
'186941610149','2','-9'
'186941610446','2','-9'
'186941610743','2','2'
'186941860140','1','-9'
'186946300148','-6','-9'
'186951930144','2','-9'
'186954720149','1','-9'
'186954980149','2','2'
'186961740146','2','-9'
'186961900146','2','-9'
'186962960145','2','-9'
'186963880246','-6','-9'
'186976120244','2','-9'
'186987020142','1','2'
'186997140144','2','-9'
'187002700147','2','-9'
'187029470143','2','-9'
'187037130146','-6','-9'
'187052770143','-6','-9'
'187067950147','-6','-9'
'187081710147','1','-9'
'187081970147','1','-9'
'187107590149','2','-9'
'187107740140','2','-9'
'187107900140','2','-9'
'187121110145','2','-9'
'187144950143','2','-9'
'187155610142','2','2'
'187167900149','-6','-9'
'187168320149','2','-9'
'187168570149','-6','-9'
'187169770146','1','-9'
'187173180146','-6','-9'
'187192160248','1','-9'
'187204340343','1','-9'
'187218330143','-6','-9'
'187218580143','2','-9'
'187220310141','1','-9'
'187220560141','2','-9'
'187226720146','1','-9'
'187226980146','2','-9'
'187243460143','-6','-9'
'187246450145','2','-9'
'187246920149','1','-9'
'187257780149','-6','-9'
'187261110147','2','-9'
'187281730144','2','-9'
'187282130144','-6','-9'
'187284550143','2','-9'
'187297520149','2','-9'
'187309750148','1','2'
'187321360142','-6','-9'
'187321510142','-6','-9'
'187333560144','2','-9'
'187346790147','1','-9'
'187346950147','2','-9'
'187349120148','2','-9'
'187349530148','1','-9'
'187356420142','-6','-9'
'187356830142','1','-9'
'187382540145','2','-9'
'187384910146','2','-9'
'187404310146','1','-9'
'187404560146','2','-9'
'187407750147','2','-9'
'187407910147','-6','-9'
'187408390146','1','-9'
'187416350147','2','-9'
'187421300141','2','-9'
'187421550141','2','-9'
'187430740147','-6','-9'
'187430900147','1','-9'
'187433140142','1','-9'
'187433300142','2','-9'
'187434710142','2','-9'
'187434970142','-6','-9'
'187440930143','-6','-9'
'187443110142','2','-9'
'187443370142','1','-9'
'187443520142','-6','-9'
'187452850246','1','-9'
'187472930145','1','-9'
'187474790146','2','-9'
'187483920146','2','-9'
'187494010140','1','-9'
'187500180145','1','-9'
'187500340145','1','-9'
'187504150146','-6','-9'
'187504310146','2','-9'
'187508940141','-6','-9'
'187515760142','-6','-9'
'187542310148','1','-9'
'187542560148','1','-9'
'187546940143','-6','-9'
'187548730142','-6','-9'
'187589120142','2','-9'
'187589380142','2','-9'
'187591220142','-6','-9'
'187603190141','2','-9'
'187619700147','1','-9'
'187653350147','2','-9'
'187656910148','2','-9'
'187664760149','2','-9'
'187671520145','1','-9'
'187674110141','2','-9'
'187681360145','2','-9'
'187716900141','2','-9'
'187721180145','2','-9'
'187730770148','2','-9'
'187755780146','2','-9'
'187757060141','-6','-9'
'187773700144','2','-9'
'187773960144','-6','-9'
'187775540142','-6','-9'
'187778180145','1','-9'
'187809120145','1','-9'
'187809380145','-6','-9'
'187809760149','-6','-9'
'187809920149','1','-9'
'187812160142','-6','-9'
'187812570142','-6','-9'
'187839300149','-6','-9'
'187839700140','2','-9'
'187839960140','1','-9'
'187845100142','2','-9'
'187850340146','1','-9'
'187888540140','1','-9'
'187889820142','-6','-9'
'187895110147','1','-9'
'187898890144','2','-9'
'187914380145','2','-9'
'187914530145','2','2'
'187925270141','-6','-9'
'187925680141','-6','-9'
'187926670141','1','2'
'187935130241','-6','-9'
'187951790141','2','-9'
'187951950141','1','-9'
'187954820146','2','-9'
'187961760143','2','-9'
'187961920143','2','-9'
'187963240143','-6','-9'
'187997570141','-6','-9'
'188013550140','2','-9'
'188019760141','-6','-9'
'188028530140','2','2'
'188031970145','2','-9'
'188032500147','2','-9'
'188040560149','1','-9'
'188040710140','2','-9'
'188049950140','-6','-9'
'188052540149','-6','-9'
'188053060146','2','-9'
'188056170140','2','-9'
'188056330140','1','-9'
'188065670143','2','-9'
'188067710144','2','-9'
'188074970141','2','-9'
'188081730144','-6','-9'
'188081990144','2','-9'
'188092160240','1','-9'
'188092160349','1','-9'
'188092160646','1','-9'
'188092760145','1','-9'
'188092950144','-6','-9'
'188103740144','2','-9'
'188103900144','-6','-9'
'188107100146','2','2'
'188107510146','1','-9'
'188112790147','2','-9'
'188116830144','2','-9'
'188121630141','2','-9'
'188130800144','2','-9'
'188134960640','2','-9'
'188134960749','2','-9'
'188136160141','1','-9'
'188136160547','1','-9'
'188136320141','1','-9'
'188138120149','2','-9'
'188138380149','2','-9'
'188138530149','1','-9'
'188138780140','-6','-9'
'188143780140','2','-9'
'188144150149','2','-9'
'188144970140','-6','-9'
'188148680240','-6','-9'
'188151710142','2','-9'
'188153720147','-6','-9'
'188155070148','2','-9'
'188157710141','1','-9'
'188157970141','1','-9'
'188171750344','2','-9'
'188173510143','-6','-9'
'188176710146','2','-9'
'188181560149','2','-9'
'188181970140','1','-9'
'188185950144','-6','-9'
'188188110142','2','-9'
'188188520142','2','-9'
'188190740141','1','-9'
'188190990340','2','-9'
'188196750144','2','-9'
'188196880140','1','-9'
'188204760143','2','-9'
'188207780147','1','-9'
'188216170143','2','-9'
'188218190140','1','-9'
'188218190249','1','-9'
'188223330147','2','-9'
'188226930141','2','-9'
'188231750142','1','-9'
'188236970147','1','-9'
'188238750149','2','-9'
'188243160142','2','-9'
'188243230149','-6','-9'
'188243570142','1','-9'
'188245700144','1','-9'
'188245960144','1','-9'
'188246470142','1','-9'
'188246780146','2','-9'
'188246880142','2','-9'
'188246940146','2','-9'
'188247540149','-6','-9'
'188250760147','-6','-9'
'188260170142','2','-9'
'188261130144','1','-9'
'188261390144','1','-9'
'188261540144','2','-9'
'188261910149','2','-9'
'188271510140','2','-9'
'188276770148','2','-9'
'188276930148','1','-9'
'188281500148','2','-9'
'188281750248','1','-9'
'188282310141','-6','-9'
'188282560141','-6','-9'
'188284160249','2','2'
'188289510147','-6','-9'
'188291940149','1','-9'
'188300360145','1','-9'
'188300510145','-6','-9'
'188302550149','-6','-9'
'188303120145','-6','-9'
'188303320149','1','-9'
'188303570149','1','-9'
'188306220149','2','-9'
'188306630149','2','-9'
'188306880140','-6','-9'
'188310800246','2','-9'
'188313930240','2','-9'
'188325940142','2','-9'
'188328210141','2','-9'
'188329940142','-6','-9'
'188333580141','2','-9'
'188336130123','2','-9'
'188343960442','2','-9'
'188343960848','2','-9'
'188345960244','2','-9'
'188345960541','2','-9'
'188345960947','2','2'
'188349300145','-6','-9'
'188356600148','-6','-9'
'188365000149','-6','-9'
'188375740147','-6','-9'
'188376160448','1','-9'
'188376160745','1','-9'
'188379210147','2','-9'
'188380170149','-6','-9'
'188380730140','2','-9'
'188387730147','-6','-9'
'188387990147','-6','-9'
'188404170143','1','-9'
'188404330143','2','-9'
'188408310143','2','-9'
'188408560143','1','2'
'188418820148','-6','-9'
'188421760145','1','-9'
'188421920145','2','-9'
'188439910145','2','-9'
'188439910244','2','-9'
'188440950140','2','-9'
'188442780142','1','-9'
'188447730147','2','-9'
'188447990147','2','-9'
'188452210143','2','-9'
'188468310143','-6','-9'
'188468560143','2','-9'
'188473520148','2','-9'
'188473910146','-6','-9'
'188474970143','2','-9'
'188477800147','2','-9'
'188492510148','2','-9'
'188493410141','-6','-9'
'188497720149','2','-9'
'188499760149','2','-9'
'188499920149','2','-9'
'188500690142','1','-9'
'188503770146','2','-9'
'188503930146','2','-9'
'188504580143','2','-9'
'188506730148','-6','-9'
'188506910143','2','-9'
'188508140146','-6','-9'
'188515530148','-6','-9'
'188521160143','2','-9'
'188521320143','-6','-9'
'188522730141','-6','-9'
'188524940141','1','-9'
'188527700141','2','-9'
'188527960141','2','-9'
'188532370142','2','-9'
'188534590140','-6','-9'
'188542170145','-6','-9'
'188543530146','2','-9'
'188543780246','1','-9'
'188546730147','1','-9'
'188546990147','2','-9'
'188560520148','-6','-9'
'188560770248','2','-9'
'188563950144','2','-9'
'188574990146','-6','-9'
'188575320145','2','-9'
'188583760149','-6','-9'
'188584750146','2','2'
'188585380244','2','-9'
'188597560146','2','-9'
'188616310140','-6','-9'
'188616560140','2','-9'
'188627900142','2','-9'
'188631160145','2','-9'
'188638370145','-6','-9'
'188642700146','2','-9'
'188642960146','-6','-9'
'188650330146','-6','-9'
'188656720147','2','-9'
'188656930145','-6','-9'
'188656980147','1','-9'
'188662540141','1','-9'
'188666720149','2','-9'
'188666980149','2','-9'
'188669930149','2','-9'
'188679750245','2','-9'
'188685120141','-6','-9'
'188686370147','2','-9'
'188700580143','2','-9'
'188712700142','-6','-9'
'188712960142','-6','-9'
'188713750146','-6','-9'
'188714760146','1','-9'
'188714920146','2','-9'
'188716360147','1','-9'
'188716510147','2','-9'
'188718700148','2','-9'
'188721510142','2','-9'
'188730950145','2','2'
'188752940143','2','-9'
'188753770149','-6','-9'
'188763110143','-6','-9'
'188763370143','2','2'
'188764910145','2','-9'
'188767690149','1','-9'
'188772460142','-6','-9'
'188773930142','2','-9'
'188774060140','2','-9'
'188778100142','2','-9'
'188783150146','2','-9'
'188792130240','-6','-9'
'188805330146','-6','-9'
'188805580146','2','-9'
'188809140142','-6','-9'
'188813500145','2','-9'
'188816640141','1','-9'
'188822030141','2','-9'
'188826930148','2','-9'
'188827760146','2','-9'
'188839160146','1','-9'
'188841770149','1','-9'
'188848070148','2','-9'
'188848970140','2','-9'
'188871370148','-6','-9'
'188871500143','-6','-9'
'188874550142','2','-9'
'188878320143','-6','-9'
'188879310146','1','-9'
'188879560146','2','-9'
'188880900144','2','-9'
'188882330143','-6','-9'
'188883350141','2','-9'
'188890580141','-6','-9'
'188898950148','2','-9'
'188901740149','-6','-9'
'188901900149','2','-9'
'188907940144','1','-9'
'188909990147','-6','-9'
'188910360142','-6','-9'
'188910510142','2','-9'
'188922720149','2','2'
'188924700143','2','2'
'188927790146','-6','-9'
'188927950146','-6','-9'
'188932970142','-6','-9'
'188933380143','2','-9'
'188938700143','2','-9'
'188938960143','-6','-9'
'188946180142','-6','-9'
'188946340142','-6','-9'
'188946700346','2','-9'
'188951150147','1','-9'
'188952910144','1','-9'
'188954990241','2','-9'
'188962180148','2','-9'
'188962340148','2','-9'
'188962520149','1','-9'
'188962770140','-6','-9'
'188987460148','2','-9'
'188989700247','2','-9'
'188994760148','2','-9'
'189002900141','-6','-9'
'189017540144','-6','-9'
'189019380147','1','-9'
'189019530147','1','-9'
'189022730144','-6','-9'
'189028140246','1','-9'
'189029720145','-6','-9'
'189031220144','2','-9'
'189031730142','-6','-9'
'189031990142','-6','-9'
'189033130149','2','-9'
'189033790140','-6','-9'
'189037580140','2','-9'
'189042780140','2','-9'
'189043980142','-6','-9'
'189044970144','2','-9'
'189046870140','1','-9'
'189048770145','2','-9'
'189058550147','2','2'
'189059300147','-6','-9'
'189075500142','2','-9'
'189075680142','-6','-9'
'189078710144','1','-9'
'189083900146','-6','-9'
'189085960147','-6','-9'
'189086500141','-6','-9'
'189094240140','1','-9'
'189100380140','2','-9'
'189100380249','1','-9'
'189101170140','1','-9'
'189101330140','2','-9'
'189102200141','-6','-9'
'189102740142','-6','-9'
'189105780143','2','-9'
'189107180145','-6','-9'
'189107530143','-6','-9'
'189114540142','1','-9'
'189117980249','-6','-9'
'189120570143','-6','-9'
'189127580146','2','-9'
'189129380149','-6','-9'
'189129780140','-6','-9'
'189134350145','-6','-9'
'189137920148','-6','-9'
'189138550146','-6','-9'
'189141390145','-6','-9'
'189141540145','-6','-9'
'189141990144','-6','-9'
'189143920141','-6','-9'
'189144940145','-6','-9'
'189150230145','2','2'
'189151580148','-6','-9'
'189157580147','-6','-9'
'189158340143','2','-9'
'189158590143','2','-9'
'189161590147','1','-9'
'189162100144','-6','-9'
'189162730142','-6','-9'
'189164330142','2','-9'
'189168510144','2','-9'
'189168920148','-6','-9'
'189174990144','-6','-9'
'189181170146','-6','-9'
'189184520145','-6','-9'
'189195350146','1','-9'
'189202130144','-6','-9'
'189207590143','2','-9'
'189207750145','2','-9'
'189207910145','-6','-9'
'189212710144','2','-9'
'189216190140','-6','-9'
'189219470147','1','2'
'189223500144','2','-9'
'189226540147','2','-9'
'189228550149','2','-9'
'189228960140','2','-9'
'189229390149','-6','-9'
'189229530142','2','2'
'189230990144','-6','-9'
'189233550149','2','-9'
'189234970145','-6','-9'
'189236730144','2','-9'
'189239810146','2','-9'
'189245720141','2','-9'
'189250940144','2','-9'
'189254980148','-6','-9'
'189261150141','2','-9'
'189265960142','-6','-9'
'189268170142','2','-9'
'189270560143','-6','-9'
'189270640143','2','-9'
'189270910142','-6','-9'
'189282010142','-6','-9'
'189285920143','2','-9'
'189291700146','2','-9'
'189292190148','2','-9'
'189293540245','-6','-9'
'189295300146','-6','-9'
'189303180146','-6','-9'
'189305900148','-6','-9'
'189306650146','2','-9'
'189319780147','2','-9'
'189320790147','-6','-9'
'189320950147','-6','-9'
'189325140148','1','-9'
'189334970243','2','-9'
'189335850148','2','-9'
'189339510147','2','-9'
'189351560146','1','-9'
'189355510140','2','-9'
'189355940244','1','-9'
'189356460245','-6','-9'
'189374140143','-6','-9'
'189374190148','2','-9'
'189375760144','2','-9'
'189375920145','-6','-9'
'189376340148','1','-9'
'189380500146','-6','-9'
'189386790149','2','-9'
'189404190140','1','-9'
'189408250140','1','2'
'189409390149','2','-9'
'189411390144','-6','-9'
'189416540141','1','-9'
