control,ownhere,JWNHER
'489245790141','2','-9'
'489247120146','1','-9'
'489254950148','-6','-9'
'489257950143','2','2'
'489261120141','1','-9'
'489261940241','1','-9'
'489263740145','1','-9'
'489265770142','-6','-9'
'489270980142','-6','-9'
'489272880445','1','-9'
'489273590246','1','-9'
'489276980146','2','-9'
'489283630141','2','2'
'489287230145','-6','-9'
'489289190144','-6','-9'
'489289500144','-6','-9'
'489291930146','-6','-9'
'489292160148','2','-9'
'489292320148','-6','-9'
'489297380143','2','-9'
'489306390146','-6','-9'
'489311030143','2','-9'
'489319750147','2','-9'
'489320920147','-6','-9'
'489325290148','1','2'
'489333160247','2','-9'
'489334580247','1','2'
'489335900148','-6','-9'
'489336030133','-6','-9'
'489336830133','-6','-9'
'489337730148','1','-9'
'489339330147','2','-9'
'489339690246','1','-9'
'489345130141','-6','-9'
'489346700141','1','-9'
'489348730141','-6','-9'
'489355350144','1','-9'
'489355500144','2','-9'
'489367700148','-6','-9'
'489367960148','2','-9'
'489372010146','2','-9'
'489374160148','2','-9'
'489375730144','-6','-9'
'489379530144','2','-9'
'489387720144','-6','-9'
'489407920141','-6','-9'
'489409510149','-6','-9'
'489410570140','-6','-9'
'489411360144','2','-9'
'489416510141','2','-9'
'489418990145','-6','-9'
'489438560140','2','-9'
'489442370148','-6','-9'
'489444320146','-6','-9'
'489444570146','-6','-9'
'489451310146','1','-9'
'489452120140','1','-9'
'489452570147','-6','-9'
'489454350142','1','-9'
'489458910144','2','-9'
'489465140144','2','-9'
'489465300144','2','-9'
'489472360141','1','-9'
'489472380148','-6','-9'
'489474140149','1','-9'
'489474960140','-6','-9'
'489477960149','-6','-9'
'489479910148','-6','-9'
'489482960144','1','-9'
'489489300143','2','-9'
'489489960147','-6','-9'
'489490350149','2','-9'
'489491530346','1','-9'
'489491780149','-6','-9'
'489494930144','2','-9'
'489497980141','-6','-9'
'489499970148','-6','-9'
'489502330133','2','2'
'489502930147','-6','-9'
'489502930243','2','-9'
'489506590149','2','-9'
'489510360145','-6','-9'
'489513380143','2','-9'
'489515520145','2','-9'
'489521150140','2','-9'
'489521310140','2','-9'
'489524110147','-6','-9'
'489525880146','2','-9'
'489527130147','2','2'
'489528300147','2','-9'
'489530120145','-6','-9'
'489530380145','-6','-9'
'489536210149','2','-9'
'489536620149','2','-9'
'489541930142','2','-9'
'489542160142','1','-9'
'489543520143','-6','-9'
'489545770148','-6','-9'
'489550190145','2','-9'
'489550700141','-6','-9'
'489553330146','2','-9'
'489553580146','-6','-9'
'489555920140','-6','-9'
'489557140141','2','-9'
'489557550141','-6','-9'
'489559720148','2','-9'
'489563780141','-6','-9'
'489566380143','1','-9'
'489570790146','2','-9'
'489583330133','-6','-9'
'489583830133','2','-9'
'489586020147','-6','-9'
'489587610145','1','-9'
'489596230133','2','-9'
'489597300143','-6','-9'
'489598320241','-6','-9'
'489599710144','-6','-9'
'489599970144','-6','-9'
'489602130141','1','-9'
'489602610146','2','-9'
'489606190148','-6','-9'
'489610990145','-6','-9'
'489613760147','-6','-9'
'489613920147','2','-9'
'489615180144','2','-9'
'489615340144','-6','-9'
'489619480140','-6','-9'
'489622820143','-6','-9'
'489623970143','-6','-9'
'489625710148','-6','-9'
'489627330148','-6','-9'
'489629340147','-6','-9'
'489629350142','2','-9'
'489633320143','-6','-9'
'489633570143','-6','-9'
'489636910147','2','-9'
'489646780143','2','-9'
'489650110142','-6','-9'
'489650260144','1','-9'
'489650570143','-6','-9'
'489651580142','2','-9'
'489654140148','-6','-9'
'489654150143','2','-9'
'489654300148','-6','-9'
'489661100147','2','-9'
'489661360147','1','-9'
'489666890146','-6','-9'
'489673720148','-6','-9'
'489676120140','-6','-9'
'489676530140','-6','-9'
'489684340148','2','-9'
'489685760148','2','-9'
'489686100144','-6','-9'
'489686390149','2','-9'
'489686540149','2','-9'
'489686790140','2','-9'
'489693140145','2','-9'
'489693300442','2','-9'
'489693470542','2','-9'
'489693630145','2','-9'
'489705760145','2','-9'
'489713410143','-6','-9'
'489714800141','-6','-9'
'489719140147','2','-9'
'489724140140','2','-9'
'489740920143','2','-9'
'489750260141','-6','-9'
'489751980142','-6','-9'
'489752560147','1','-9'
'489753760146','-6','-9'
'489755720148','-6','-9'
'489759930149','-6','-9'
'489765700144','-6','-9'
'489767500146','2','-9'
'489774910148','1','-9'
'489782540140','2','-9'
'489782540249','1','-9'
'489789990145','-6','-9'
'489792710144','-6','-9'
'489793370146','-6','-9'
'489795520141','2','-9'
'489799190146','-6','-9'
'489800110146','2','-9'
'489800370146','1','-9'
'489800520146','2','-9'
'489801710144','-6','-9'
'489810970142','1','-9'
'489812330245','2','-9'
'489812730146','2','-9'
'489813520149','1','-9'
'489813590142','2','-9'
'489817530148','1','-9'
'489821760142','-6','-9'
'489822160148','1','-9'
'489822320148','-6','-9'
'489822350347','2','-9'
'489824070146','-6','-9'
'489824880346','1','-9'
'489825320148','-6','-9'
'489827450144','-6','-9'
'489828950147','-6','-9'
'489832560146','-6','-9'
'489836900141','2','-9'
'489839150143','2','-9'
'489839560143','-6','-9'
'489847950141','-6','-9'
'489848550146','2','-9'
'489849320140','2','-9'
'489849320249','2','-9'
'489855160149','2','2'
'489855320149','2','-9'
'489856700148','-6','-9'
'489856960148','-6','-9'
'489866350142','2','-9'
'489871590140','-6','-9'
'489872900149','-6','-9'
'489874530247','1','-9'
'489878150140','-6','-9'
'489879140143','2','2'
'489881340147','1','-9'
'489892770148','1','-9'
'489892930148','1','-9'
'489898570147','-6','-9'
'489904500144','2','-9'
'489906130142','2','-9'
'489906540142','-6','-9'
'489909140143','2','-9'
'489909300143','-6','-9'
'489916890148','-6','-9'
'489922190141','-6','-9'
'489923900149','-6','-9'
'489924390149','-6','-9'
'489924540149','-6','-9'
'489928910145','-6','-9'
'489930160140','2','2'
'489930570140','2','-9'
'489932140148','-6','-9'
'489932300148','2','-9'
'489933290140','1','-9'
'489933950148','-6','-9'
'489937690147','1','-9'
'489939260142','-6','-9'
'489941150140','2','-9'
'489943950148','-6','-9'
'489944520248','2','-9'
'489948110142','2','-9'
'489948710144','-6','-9'
'489950570149','2','-9'
'489950720140','-6','-9'
'489950980140','-6','-9'
'489951140144','-6','-9'
'489954270149','1','-9'
'489955980245','2','-9'
'489958320147','-6','-9'
'489958570147','-6','-9'
'489967900145','2','-9'
'489969220147','2','-9'
'489969880544','1','2'
'489979110145','2','2'
'489979520145','-6','-9'
'489985070144','2','-9'
'489985300244','2','-9'
'489985470344','2','-9'
'489985470641','2','-9'
'489985630244','2','-9'
'489986030144','-6','-9'
'489990910148','-6','-9'
'489994750145','2','-9'
'489999960247','2','-9'
'490206530133','2','-9'
'490206630133','-6','-9'
'490489430133','2','-9'
'490502130133','2','-9'
'490502930133','-6','-9'
'490583030133','2','-9'
'491206830133','2','-9'
'491489430133','1','-9'
'491489730133','1','-9'
'491583130133','2','-9'
'491583830133','2','-9'
'491596330133','2','-9'
'491596930133','2','-9'
'491954130123','2','2'
'491954430133','-6','-9'
'492037830123','1','-9'
'492336730133','2','-9'
'492489330133','2','-9'
'492583230123','2','-9'
'492583330133','2','-9'
'492583930133','2','-9'
'492596530133','2','2'
'492954330133','2','-9'
'493384830133','1','-9'
'493489630133','-6','-9'
'493489730133','2','-9'
'493502030133','2','-9'
'493502630133','-6','-9'
'493583630133','2','-9'
'493596530133','2','-9'
'493596830133','2','-9'
'493796230133','2','2'
'493796530133','1','2'
'493954430133','-6','-9'
'494053530133','2','-9'
'494206030133','-6','-9'
'494206630133','1','2'
'494206830133','2','-9'
'494583530133','2','-9'
'494583930133','-6','-9'
'494596130133','2','-9'
'494596430133','2','2'
'494747030133','-6','-9'
'494747830133','-6','-9'
'494796830133','1','-9'
'495053130133','2','2'
'495168031040','1','2'
'495168031149','2','-9'
'495206230133','2','-9'
'495206730133','1','2'
'495206830133','2','2'
'495273330133','-6','-9'
'495336030133','-6','-9'
'495336330133','-6','-9'
'495384730133','-6','-9'
'495452030133','2','-9'
'495452530133','1','-9'
'495583130133','-6','-9'
'495583830133','-6','-9'
'495596130133','2','2'
'495596530123','2','-9'
'495596830133','2','2'
'495710130133','2','-9'
'495710430133','-6','-9'
'495710630133','2','-9'
'495710930133','2','2'
'495954230133','2','-9'
'495954830133','2','-9'
'496336530133','2','-9'
'496381030133','1','-9'
'496408430133','1','-9'
'496452130133','2','-9'
'496452730133','2','-9'
'496489430133','2','-9'
'496489930239','2','-9'
'496502030133','-6','-9'
'496502530133','-6','-9'
'496502930113','1','-9'
'496583530133','-6','-9'
'496710230133','2','-9'
'496747430133','2','-9'
'496747730133','-6','-9'
'496796430133','1','-9'
'497273530133','2','2'
'497404330133','2','2'
'497404530133','2','-9'
'497404830133','2','-9'
'497452330133','2','-9'
'497452930133','2','-9'
'497489330133','2','-9'
'497489830133','2','-9'
'497502330133','-6','-9'
'497502830133','-6','-9'
'497583030133','2','-9'
'497710030133','2','-9'
'497710230133','-6','-9'
'497747230133','2','-9'
'497796730133','2','-9'
'497938630133','2','-9'
'497954630133','2','-9'
'498206030133','2','-9'
'498206230133','2','-9'
'498206830133','2','2'
'498206930133','2','-9'
'498273330133','1','2'
'498370930133','2','-9'
'498381130133','-6','-9'
'498381230133','2','-9'
'498404330133','2','-9'
'498404930133','2','-9'
'498408130133','2','-9'
'498452530133','2','2'
'498489630133','-6','-9'
'498489930133','2','-9'
'498502730133','-6','-9'
'498596530133','1','-9'
'498596830133','1','-9'
'498710030133','2','-9'
'498710330133','2','-9'
'498710630133','2','-9'
'498710830133','2','2'
'498747030133','1','-9'
'498747530133','-6','-9'
'498938930133','-6','-9'
'499006930113','2','-9'
'499007829185','-6','-9'
'499017820240','2','-9'
'499017820349','2','-9'
'499017828086','2','-9'
'499017900349','-6','-9'
'499018650241','-6','-9'
'499022860549','2','-9'
'499023800346','-6','-9'
'499023930113','2','-9'
'499024770544','-6','-9'
'499026130133','1','-9'
'499031750346','-6','-9'
'499036900445','-6','-9'
'499042920543','-6','-9'
'499043870144','-6','-9'
'499043950144','2','-9'
'499043950441','2','-9'
'499043960248','-6','-9'
'499047910446','-6','-9'
'499048910142','-6','-9'
'499049870243','-6','-9'
'499049930123','1','-9'
'499052900147','-6','-9'
'499053130123','1','-9'
'499053330133','2','-9'
'499058930123','2','-9'
'499059950248','-6','-9'
'499067810442','-6','-9'
'499075930123','2','-9'
'499078900245','-6','-9'
'499078910449','2','-9'
'499078950141','1','-9'
'499083650449','-6','-9'
'499089870444','-6','-9'
'499092930123','2','-9'
'499093900343','-6','-9'
'499096850149','-6','-9'
'499096850446','2','-9'
'499101930113','2','-9'
'499102840347','-6','-9'
'499114130133','-6','-9'
'499114930133','2','-9'
'499118930123','1','-9'
'499120830141','-6','-9'
'499123830123','2','-9'
'499129730123','1','-9'
'499129840246','-6','-9'
'499132890247','1','-9'
'499135780248','-6','-9'
'499135860248','-6','-9'
'499137410442','2','-9'
'499141600142','-6','-9'
'499141830113','-6','-9'
'499141990443','2','-9'
'499143830123','1','-9'
'499144930123','1','-9'
'499149920145','-6','-9'
'499156970341','-6','-9'
'499158830947','2','-9'
'499158831044','2','-9'
'499168730123','2','-9'
'499169530123','1','-9'
'499176930123','1','-9'
'499177990146','2','-9'
'499177990443','2','-9'
'499178800444','-6','-9'
'499178980444','-6','-9'
'499186700640','2','-9'
'499192808083','2','-9'
'499192808380','2','-9'
'499192808489','2','-9'
'499192808786','2','-9'
'499192809180','2','-9'
'499192809289','2','-9'
'499192980346','-6','-9'
'499193810343','-6','-9'
'499193930113','2','-9'
'499193998486','-6','-9'
'499193998783','-6','-9'
'499195960145','-6','-9'
'499206130133','2','-9'
'499206830133','-6','-9'
'499207800240','1','-9'
'499211908386','1','-9'
'499211908683','-6','-9'
'499216830113','-6','-9'
'499216930113','1','-9'
'499219940441','-6','-9'
'499220990341','-6','-9'
'499225930113','1','-9'
'499230990448','2','-9'
'499238830123','1','-9'
'499238930123','2','-9'
'499239990142','-6','-9'
'499239990247','2','-9'
'499242820341','-6','-9'
'499245830148','-6','-9'
'499248830445','-6','-9'
'499252820342','-6','-9'
'499252890243','-6','-9'
'499252908782','1','-9'
'499257930123','2','-9'
'499261230123','2','2'
'499261330123','2','-9'
'499261430123','-6','-9'
'499261730113','1','-9'
'499261910440','-6','-9'
'499262910241','-6','-9'
'499263910142','-6','-9'
'499265960446','2','-9'
'499269630123','1','-9'
'499270630123','2','-9'
'499273930133','2','-9'
'499276660340','-6','-9'
'499277730345','1','-9'
'499281840240','-6','-9'
'499281840349','1','-9'
'499284800343','-6','-9'
'499287930113','2','-9'
'499288920343','-6','-9'
'499289830148','2','-9'
'499289830445','2','-9'
'499291940440','-6','-9'
'499292990245','2','-9'
'499293930342','2','-9'
'499302830123','2','-9'
'499302930113','1','-9'
'499304830247','-6','-9'
'499306880243','-6','-9'
'499311930123','2','2'
'499316830113','-6','-9'
'499320818186','-6','-9'
'499320870442','-6','-9'
'499320930144','-6','-9'
'499320930441','2','-9'
'499321230123','1','2'
'499326870146','-6','-9'
'499327880444','1','-9'
'499327960147','-6','-9'
'499329940245','-6','-9'
'499333990344','2','-9'
'499334950240','2','-9'
'499335830145','-6','-9'
'499335830848','-6','-9'
'499336530133','2','-9'
'499337820442','-6','-9'
'499337900145','-6','-9'
'499341990346','2','-9'
'499346650345','-6','-9'
'499346728588','2','-9'
'499346808182','2','-9'
'499346808588','2','2'
'499346808885','1','-9'
'499346809388','2','-9'
'499346980148','-6','-9'
'499346980445','2','-9'
'499348990148','2','-9'
'499348990445','2','-9'
'499351980448','-6','-9'
'499356850343','-6','-9'
'499356930242','-6','-9'
'499359820143','2','-9'
'499359820440','2','2'
'499359930123','2','-9'
'499363840447','-6','-9'
'499365870342','-6','-9'
'499367890145','-6','-9'
'499369990247','2','-9'
'499370130133','2','-9'
'499373820344','2','-9'
'499373820641','2','-9'
'499373970445','-6','-9'
'499374990245','2','-9'
'499380810243','-6','-9'
'499382970345','-6','-9'
'499383840444','-6','-9'
'499387990141','-6','-9'
'499389730123','1','-9'
'499389830123','2','-9'
'499389900143','-6','-9'
'499390770148','2','-9'
'499393840446','-6','-9'
'499396910449','-6','-9'
'499398870144','-6','-9'
'499403890148','-6','-9'
'499403970148','-6','-9'
'499404430133','-6','-9'
'499404930133','2','-9'
'499408330133','2','-9'
'499408808281','2','-9'
'499408808687','2','-9'
'499408808984','2','-9'
'499408809081','2','-9'
'499408809487','2','-9'
'499408930133','2','-9'
'499424400148','2','-9'
'499424400445','2','-9'
'499424660345','-6','-9'
'499424730445','-6','-9'
'499425868084','-6','-9'
'499430760247','-6','-9'
'499431400346','2','-9'
'499433840149','-6','-9'
'499434990242','-6','-9'
'499437920445','-6','-9'
'499447990143','-6','-9'
'499450760448','2','-9'
'499450840448','2','-9'
'499452130133','2','-9'
'499452730133','2','-9'
'499453850340','-6','-9'
'499453850449','-6','-9'
'499453930340','-6','-9'
'499457910449','-6','-9'
'499457930123','2','2'
'499458760547','1','-9'
'499460930113','-6','-9'
'499467820740','2','-9'
'499467830123','2','-9'
'499473910140','-6','-9'
'499473910249','-6','-9'
'499474970246','-6','-9'
'499474970543','-6','-9'
'499476820448','1','-9'
'499476828185','2','-9'
'499477830123','2','-9'
'499477930113','1','-9'
'499477970443','-6','-9'
'499480700541','2','-9'
'499480960244','2','-9'
'499485950448','1','-9'
'499491930113','2','-9'
'499492690142','-6','-9'
'499494920440','2','-9'
'499497930113','-6','-9'
'499499730123','2','-9'
'499499840549','-6','-9'
'499504800147','-6','-9'
'499506930123','2','-9'
'499508730123','2','2'
'499510930147','-6','-9'
'499511950348','-6','-9'
'499512730123','2','2'
